DataHora;localizacao;Valor;CC;Dia semana;Hora
11/01/2014 13:43;Katerina’s Café;72;CC: 3484;sábado, 11 ;13
11/01/2014 13:47;Hippokampos;31;CC: 7688;sábado, 11 ;13
11/01/2014 13:50;Katerina’s Café;23;CC: 1321;sábado, 11 ;13
11/01/2014 13:51;Abila Zacharo;32;CC: 7253;sábado, 11 ;13
11/01/2014 13:59;Gelatogalore;19;CC: 3853;sábado, 11 ;13
11/01/2014 14:09;Kalami Kafenion;36;CC: 7117;sábado, 11 ;14
11/01/2014 14:16;Kalami Kafenion;39;CC: 7108;sábado, 11 ;14
11/01/2014 14:17;Katerina’s Café;26;CC: 2142;sábado, 11 ;14
11/01/2014 14:19;Abila Zacharo;45;CC: 6901;sábado, 11 ;14
11/01/2014 15:15;Shoppers' Delight;157;CC: 9617;sábado, 11 ;15
11/01/2014 15:20;Shoppers' Delight;239;CC: 2418;sábado, 11 ;15
11/01/2014 15:31;General Grocer;78;CC: 8129;sábado, 11 ;15
11/01/2014 16:00;Roberts and Sons;256;CC: 1310;sábado, 11 ;16
11/01/2014 16:01;Albert's Fine Clothing;211;CC: 4434;sábado, 11 ;16
11/01/2014 16:09;Frydos Autosupply n' More;53;CC: 7688;sábado, 11 ;16
11/01/2014 16:24;Ahaggo Museum;89;CC: 4795;sábado, 11 ;16
11/01/2014 17:16;Ahaggo Museum;52;CC: 9683;sábado, 11 ;17
11/01/2014 19:08;Katerina’s Café;56;CC: 9617;sábado, 11 ;19
11/01/2014 19:17;Kalami Kafenion;24;CC: 7819;sábado, 11 ;19
11/01/2014 19:21;Ouzeri Elian;69;CC: 6899;sábado, 11 ;19
11/01/2014 19:26;Hippokampos;66;CC: 7688;sábado, 11 ;19
11/01/2014 19:27;Albert's Fine Clothing;105;CC: 8156;sábado, 11 ;19
11/01/2014 19:27;Hippokampos;33;CC: 9683;sábado, 11 ;19
11/01/2014 19:29;Hippokampos;63;CC: 4795;sábado, 11 ;19
11/01/2014 19:31;Katerina’s Café;33;CC: 2142;sábado, 11 ;19
11/01/2014 19:32;Katerina’s Café;21;CC: 6691;sábado, 11 ;19
11/01/2014 19:33;Hippokampos;11;CC: 1877;sábado, 11 ;19
11/01/2014 19:34;Guy's Gyros;55;CC: 6816;sábado, 11 ;19
11/01/2014 19:40;Katerina’s Café;57;CC: 2540;sábado, 11 ;19
11/01/2014 19:44;Shoppers' Delight;149;CC: 9551;sábado, 11 ;19
11/01/2014 19:45;Hippokampos;63;CC: 8332;sábado, 11 ;19
11/01/2014 19:50;Katerina’s Café;13;CC: 7889;sábado, 11 ;19
11/01/2014 19:51;Katerina’s Café;46;CC: 1310;sábado, 11 ;19
11/01/2014 19:52;Katerina’s Café;16;CC: 8411;sábado, 11 ;19
11/01/2014 19:53;Hippokampos;67;CC: 9635;sábado, 11 ;19
11/01/2014 19:57;Guy's Gyros;36;CC: 5368;sábado, 11 ;19
11/01/2014 20:00;Katerina’s Café;26;CC: 4948;sábado, 11 ;20
11/01/2014 20:04;Kalami Kafenion;50;CC: 1286;sábado, 11 ;20
11/01/2014 20:04;Ouzeri Elian;17;CC: 2681;sábado, 11 ;20
11/01/2014 20:06;Katerina’s Café;52;CC: 8202;sábado, 11 ;20
11/01/2014 20:06;Guy's Gyros;34;CC: 7384;sábado, 11 ;20
11/01/2014 20:09;Guy's Gyros;16;CC: 7354;sábado, 11 ;20
11/01/2014 20:13;Frydos Autosupply n' More;211;CC: 5407;sábado, 11 ;20
11/01/2014 20:13;Katerina’s Café;10;CC: 9405;sábado, 11 ;20
11/01/2014 20:22;Frydos Autosupply n' More;236;CC: 8129;sábado, 11 ;20
11/01/2014 20:23;Hippokampos;70;CC: 1415;sábado, 11 ;20
11/01/2014 20:24;Katerina’s Café;95;CC: 2418;sábado, 11 ;20
11/01/2014 20:26;Frydos Autosupply n' More;261;CC: 6901;sábado, 11 ;20
11/01/2014 20:27;Hippokampos;70;CC: 7117;sábado, 11 ;20
11/01/2014 20:30;Kalami Kafenion;47;CC: 7108;sábado, 11 ;20
11/01/2014 20:46;Katerina’s Café;58;CC: 1874;sábado, 11 ;20
12/01/2014 03:39;Kronos Mart;277;CC: 8156;domingo, 12 ;3
12/01/2014 13:03;Ouzeri Elian;39;CC: 8332;domingo, 12 ;13
12/01/2014 13:17;Ouzeri Elian;98;CC: 5407;domingo, 12 ;13
12/01/2014 13:25;Hippokampos;13;CC: 2142;domingo, 12 ;13
12/01/2014 13:28;Ouzeri Elian;25;CC: 7819;domingo, 12 ;13
12/01/2014 13:30;Ouzeri Elian;72;CC: 1310;domingo, 12 ;13
12/01/2014 13:31;Guy's Gyros;35;CC: 6901;domingo, 12 ;13
12/01/2014 13:32;Ouzeri Elian;117;CC: 8156;domingo, 12 ;13
12/01/2014 13:35;Hippokampos;29;CC: 7117;domingo, 12 ;13
12/01/2014 13:40;Gelatogalore;20;CC: 1286;domingo, 12 ;13
12/01/2014 13:45;Abila Zacharo;11;CC: 9683;domingo, 12 ;13
12/01/2014 13:45;Desafio Golf Course;129;CC: 2463;domingo, 12 ;13
12/01/2014 13:52;Kalami Kafenion;54;CC: 2540;domingo, 12 ;13
12/01/2014 13:54;Hippokampos;9;CC: 7889;domingo, 12 ;13
12/01/2014 13:55;Kalami Kafenion;15;CC: 3492;domingo, 12 ;13
12/01/2014 14:04;Hippokampos;13;CC: 1874;domingo, 12 ;14
12/01/2014 14:06;Hippokampos;72;CC: 9551;domingo, 12 ;14
12/01/2014 14:13;Desafio Golf Course;221;CC: 7688;domingo, 12 ;14
12/01/2014 14:14;Desafio Golf Course;198;CC: 8332;domingo, 12 ;14
12/01/2014 14:16;Guy's Gyros;30;CC: 8129;domingo, 12 ;14
12/01/2014 15:10;Shoppers' Delight;136;CC: 1310;domingo, 12 ;15
12/01/2014 15:24;Shoppers' Delight;86;CC: 1286;domingo, 12 ;15
12/01/2014 15:32;Shoppers' Delight;204;CC: 7819;domingo, 12 ;15
12/01/2014 15:46;General Grocer;159;CC: 7117;domingo, 12 ;15
12/01/2014 15:49;Albert's Fine Clothing;196;CC: 2142;domingo, 12 ;15
12/01/2014 16:08;Shoppers' Delight;52;CC: 3547;domingo, 12 ;16
12/01/2014 16:27;Ahaggo Museum;120;CC: 6901;domingo, 12 ;16
12/01/2014 19:18;Katerina’s Café;13;CC: 7889;domingo, 12 ;19
12/01/2014 19:21;Katerina’s Café;12;CC: 7253;domingo, 12 ;19
12/01/2014 19:22;Hippokampos;27;CC: 1321;domingo, 12 ;19
12/01/2014 19:26;Guy's Gyros;42;CC: 7108;domingo, 12 ;19
12/01/2014 19:26;Shoppers' Delight;211;CC: 7384;domingo, 12 ;19
12/01/2014 19:29;Hippokampos;67;CC: 1415;domingo, 12 ;19
12/01/2014 19:32;Guy's Gyros;34;CC: 3853;domingo, 12 ;19
12/01/2014 19:35;Hippokampos;49;CC: 6895;domingo, 12 ;19
12/01/2014 19:36;Guy's Gyros;12;CC: 7354;domingo, 12 ;19
12/01/2014 19:43;Katerina’s Café;41;CC: 5407;domingo, 12 ;19
12/01/2014 19:44;Hippokampos;27;CC: 8332;domingo, 12 ;19
12/01/2014 19:47;Katerina’s Café;17;CC: 3492;domingo, 12 ;19
12/01/2014 19:50;Gelatogalore;36;CC: 1286;domingo, 12 ;19
12/01/2014 19:51;Hippokampos;52;CC: 8156;domingo, 12 ;19
12/01/2014 19:52;Frydos Autosupply n' More;89;CC: 5368;domingo, 12 ;19
12/01/2014 19:58;Albert's Fine Clothing;63;CC: 1877;domingo, 12 ;19
12/01/2014 19:59;Ouzeri Elian;56;CC: 6899;domingo, 12 ;19
12/01/2014 20:04;Katerina’s Café;39;CC: 8129;domingo, 12 ;20
12/01/2014 20:05;Hippokampos;78;CC: 9635;domingo, 12 ;20
12/01/2014 20:11;Katerina’s Café;67;CC: 3547;domingo, 12 ;20
12/01/2014 20:12;Katerina’s Café;15;CC: 9405;domingo, 12 ;20
12/01/2014 20:13;Katerina’s Café;40;CC: 2142;domingo, 12 ;20
12/01/2014 20:15;Hippokampos;69;CC: 2540;domingo, 12 ;20
12/01/2014 20:17;Katerina’s Café;16;CC: 8411;domingo, 12 ;20
12/01/2014 20:35;Katerina’s Café;40;CC: 4948;domingo, 12 ;20
12/01/2014 20:38;Hippokampos;63;CC: 7688;domingo, 12 ;20
12/01/2014 20:43;Frydos Autosupply n' More;162;CC: 8202;domingo, 12 ;20
12/01/2014 20:48;Katerina’s Café;87;CC: 1874;domingo, 12 ;20
13/01/2014 03:00;Kronos Mart;147;CC: 5407;segunda-feira, 13 ;3
13/01/2014 06:04;Daily Dealz;2;CC: 9551;segunda-feira, 13 ;6
13/01/2014 07:32;Hallowed Grounds;9;CC: 7889;segunda-feira, 13 ;7
13/01/2014 07:36;Brew've Been Served;16;CC: 5368;segunda-feira, 13 ;7
13/01/2014 07:38;Brew've Been Served;8;CC: 7384;segunda-feira, 13 ;7
13/01/2014 07:40;Coffee Cameleon;20;CC: 3547;segunda-feira, 13 ;7
13/01/2014 07:40;Brew've Been Served;8;CC: 9683;segunda-feira, 13 ;7
13/01/2014 07:42;Hallowed Grounds;3;CC: 1310;segunda-feira, 13 ;7
13/01/2014 07:43;Brew've Been Served;24;CC: 6816;segunda-feira, 13 ;7
13/01/2014 07:43;Hallowed Grounds;14;CC: 3492;segunda-feira, 13 ;7
13/01/2014 07:43;Brew've Been Served;19;CC: 4795;segunda-feira, 13 ;7
13/01/2014 07:44;Hallowed Grounds;6;CC: 9405;segunda-feira, 13 ;7
13/01/2014 07:53;Brew've Been Served;20;CC: 7354;segunda-feira, 13 ;7
13/01/2014 07:54;Hallowed Grounds;19;CC: 7108;segunda-feira, 13 ;7
13/01/2014 07:55;Coffee Cameleon;17;CC: 2418;segunda-feira, 13 ;7
13/01/2014 07:55;Brew've Been Served;6;CC: 5407;segunda-feira, 13 ;7
13/01/2014 07:56;Brew've Been Served;10;CC: 4948;segunda-feira, 13 ;7
13/01/2014 07:57;Brew've Been Served;78;CC: 3484;segunda-feira, 13 ;7
13/01/2014 07:57;Hallowed Grounds;6;CC: 6691;segunda-feira, 13 ;7
13/01/2014 08:00;Brew've Been Served;13;CC: 8411;segunda-feira, 13 ;8
13/01/2014 08:01;Kronos Mart;159;CC: 6816;segunda-feira, 13 ;8
13/01/2014 08:02;Coffee Cameleon;5;CC: 7253;segunda-feira, 13 ;8
13/01/2014 08:04;Brew've Been Served;16;CC: 4434;segunda-feira, 13 ;8
13/01/2014 08:06;Hallowed Grounds;56;CC: 2681;segunda-feira, 13 ;8
13/01/2014 08:07;Brew've Been Served;11;CC: 1286;segunda-feira, 13 ;8
13/01/2014 08:12;Coffee Cameleon;18;CC: 2142;segunda-feira, 13 ;8
13/01/2014 08:15;Abila Airport;3617;CC: 9220;segunda-feira, 13 ;8
13/01/2014 08:21;Brew've Been Served;13;CC: 6901;segunda-feira, 13 ;8
13/01/2014 08:22;Brew've Been Served;7;CC: 7819;segunda-feira, 13 ;8
13/01/2014 08:23;Brew've Been Served;20;CC: 8202;segunda-feira, 13 ;8
13/01/2014 08:58;Kronos Pipe and Irrigation;2893;CC: 9220;segunda-feira, 13 ;8
13/01/2014 10:12;Nationwide Refinery;205;CC: 9735;segunda-feira, 13 ;10
13/01/2014 10:20;Maximum Iron and Steel;690;CC: 9220;segunda-feira, 13 ;10
13/01/2014 12:00;Coffee Shack;4;CC: 7117;segunda-feira, 13 ;12
13/01/2014 12:00;Bean There Done That;8;CC: 1415;segunda-feira, 13 ;12
13/01/2014 12:00;Bean There Done That;98;CC: 9635;segunda-feira, 13 ;12
13/01/2014 12:00;Brewed Awakenings;13;CC: 7688;segunda-feira, 13 ;12
13/01/2014 12:00;Jack's Magical Beans;18;CC: 6899;segunda-feira, 13 ;12
13/01/2014 12:00;Brewed Awakenings;56;CC: 2540;segunda-feira, 13 ;12
13/01/2014 12:00;Bean There Done That;20;CC: 1877;segunda-feira, 13 ;12
13/01/2014 12:00;Brewed Awakenings;16;CC: 8332;segunda-feira, 13 ;12
13/01/2014 12:00;Bean There Done That;6;CC: 1321;segunda-feira, 13 ;12
13/01/2014 12:00;Bean There Done That;10;CC: 1874;segunda-feira, 13 ;12
13/01/2014 12:00;Bean There Done That;15;CC: 9617;segunda-feira, 13 ;12
13/01/2014 12:00;Bean There Done That;19;CC: 6895;segunda-feira, 13 ;12
13/01/2014 12:00;Carlyle Chemical Inc.;1719;CC: 9220;segunda-feira, 13 ;12
13/01/2014 12:00;Jack's Magical Beans;5;CC: 9241;segunda-feira, 13 ;12
13/01/2014 12:00;Jack's Magical Beans;10;CC: 8156;segunda-feira, 13 ;12
13/01/2014 12:00;Jack's Magical Beans;18;CC: 2463;segunda-feira, 13 ;12
13/01/2014 12:11;Abila Airport;4417;CC: 8642;segunda-feira, 13 ;12
13/01/2014 12:27;Hippokampos;17;CC: 4434;segunda-feira, 13 ;12
13/01/2014 12:55;Ouzeri Elian;20;CC: 9220;segunda-feira, 13 ;12
13/01/2014 13:03;Gelatogalore;33;CC: 8156;segunda-feira, 13 ;13
13/01/2014 13:18;U-Pump;55;CC: 9551;segunda-feira, 13 ;13
13/01/2014 13:19;Gelatogalore;46;CC: 8332;segunda-feira, 13 ;13
13/01/2014 13:20;Abila Zacharo;80;CC: 6816;segunda-feira, 13 ;13
13/01/2014 13:21;Abila Zacharo;65;CC: 1286;segunda-feira, 13 ;13
13/01/2014 13:23;Katerina’s Café;39;CC: 2418;segunda-feira, 13 ;13
13/01/2014 13:24;Hippokampos;36;CC: 7253;segunda-feira, 13 ;13
13/01/2014 13:27;Abila Zacharo;9;CC: 9683;segunda-feira, 13 ;13
13/01/2014 13:28;Hippokampos;31;CC: 9551;segunda-feira, 13 ;13
13/01/2014 13:33;Guy's Gyros;27;CC: 2540;segunda-feira, 13 ;13
13/01/2014 13:34;Katerina’s Café;26;CC: 6899;segunda-feira, 13 ;13
13/01/2014 13:34;Abila Zacharo;27;CC: 1321;segunda-feira, 13 ;13
13/01/2014 13:34;Hippokampos;60;CC: 7354;segunda-feira, 13 ;13
13/01/2014 13:36;Katerina’s Café;17;CC: 9405;segunda-feira, 13 ;13
13/01/2014 13:37;Ouzeri Elian;95;CC: 4795;segunda-feira, 13 ;13
13/01/2014 13:39;Guy's Gyros;37;CC: 2142;segunda-feira, 13 ;13
13/01/2014 13:40;Katerina’s Café;8;CC: 1874;segunda-feira, 13 ;13
13/01/2014 13:40;Guy's Gyros;29;CC: 2463;segunda-feira, 13 ;13
13/01/2014 13:41;Gelatogalore;37;CC: 1415;segunda-feira, 13 ;13
13/01/2014 13:42;Abila Zacharo;12;CC: 9635;segunda-feira, 13 ;13
13/01/2014 13:48;Abila Zacharo;116;CC: 3853;segunda-feira, 13 ;13
13/01/2014 13:48;Ouzeri Elian;8;CC: 1310;segunda-feira, 13 ;13
13/01/2014 13:48;Katerina’s Café;24;CC: 3492;segunda-feira, 13 ;13
13/01/2014 13:50;Hippokampos;92;CC: 7384;segunda-feira, 13 ;13
13/01/2014 13:51;Abila Zacharo;17;CC: 7819;segunda-feira, 13 ;13
13/01/2014 13:51;Guy's Gyros;21;CC: 8411;segunda-feira, 13 ;13
13/01/2014 13:52;Katerina’s Café;30;CC: 3547;segunda-feira, 13 ;13
13/01/2014 13:55;Kalami Kafenion;20;CC: 5368;segunda-feira, 13 ;13
13/01/2014 14:00;Guy's Gyros;38;CC: 7117;segunda-feira, 13 ;14
13/01/2014 14:00;Gelatogalore;36;CC: 8202;segunda-feira, 13 ;14
13/01/2014 14:01;Gelatogalore;117;CC: 2681;segunda-feira, 13 ;14
13/01/2014 14:04;Hippokampos;25;CC: 9617;segunda-feira, 13 ;14
13/01/2014 14:06;Ouzeri Elian;30;CC: 1877;segunda-feira, 13 ;14
13/01/2014 14:13;Guy's Gyros;13;CC: 6901;segunda-feira, 13 ;14
13/01/2014 14:21;Hippokampos;27;CC: 4948;segunda-feira, 13 ;14
13/01/2014 14:33;Guy's Gyros;117;CC: 8129;segunda-feira, 13 ;14
13/01/2014 16:56;Abila Airport;2228;CC: 8642;segunda-feira, 13 ;16
13/01/2014 19:20;Frydos Autosupply n' More;10000;CC: 9551;segunda-feira, 13 ;19
13/01/2014 19:27;Shoppers' Delight;216;CC: 3853;segunda-feira, 13 ;19
13/01/2014 19:30;Ouzeri Elian;29;CC: 9551;segunda-feira, 13 ;19
13/01/2014 19:41;Frydos Autosupply n' More;189;CC: 8129;segunda-feira, 13 ;19
13/01/2014 19:50;Katerina’s Café;90;CC: 3547;segunda-feira, 13 ;19
13/01/2014 19:59;Frydos Autosupply n' More;65;CC: 8411;segunda-feira, 13 ;19
13/01/2014 19:59;Katerina’s Café;31;CC: 6691;segunda-feira, 13 ;19
13/01/2014 20:09;Guy's Gyros;22;CC: 7354;segunda-feira, 13 ;20
13/01/2014 20:11;Guy's Gyros;20;CC: 4795;segunda-feira, 13 ;20
13/01/2014 20:15;Guy's Gyros;37;CC: 7384;segunda-feira, 13 ;20
13/01/2014 20:18;Guy's Gyros;16;CC: 7819;segunda-feira, 13 ;20
13/01/2014 20:24;Katerina’s Café;36;CC: 2142;segunda-feira, 13 ;20
13/01/2014 20:33;Katerina’s Café;91;CC: 1310;segunda-feira, 13 ;20
13/01/2014 20:35;Albert's Fine Clothing;288;CC: 7688;segunda-feira, 13 ;20
13/01/2014 20:35;Hippokampos;29;CC: 2463;segunda-feira, 13 ;20
13/01/2014 20:42;Hippokampos;32;CC: 1415;segunda-feira, 13 ;20
13/01/2014 20:42;Albert's Fine Clothing;49;CC: 1321;segunda-feira, 13 ;20
13/01/2014 20:42;Guy's Gyros;89;CC: 1286;segunda-feira, 13 ;20
13/01/2014 20:43;Ouzeri Elian;22;CC: 2681;segunda-feira, 13 ;20
13/01/2014 20:44;Katerina’s Café;94;CC: 5407;segunda-feira, 13 ;20
13/01/2014 20:44;Guy's Gyros;16;CC: 9683;segunda-feira, 13 ;20
13/01/2014 20:45;Shoppers' Delight;144;CC: 6901;segunda-feira, 13 ;20
13/01/2014 20:47;Katerina’s Café;22;CC: 7253;segunda-feira, 13 ;20
13/01/2014 20:51;Katerina’s Café;56;CC: 7889;segunda-feira, 13 ;20
13/01/2014 20:59;Guy's Gyros;38;CC: 7108;segunda-feira, 13 ;20
13/01/2014 21:00;Katerina’s Café;28;CC: 1874;segunda-feira, 13 ;21
13/01/2014 21:08;Guy's Gyros;20;CC: 5368;segunda-feira, 13 ;21
13/01/2014 21:11;Frydos Autosupply n' More;202;CC: 2418;segunda-feira, 13 ;21
13/01/2014 21:12;Hippokampos;31;CC: 8332;segunda-feira, 13 ;21
13/01/2014 21:13;Hippokampos;32;CC: 7117;segunda-feira, 13 ;21
13/01/2014 21:16;Katerina’s Café;33;CC: 9405;segunda-feira, 13 ;21
13/01/2014 21:27;Hippokampos;100;CC: 8156;segunda-feira, 13 ;21
14/01/2014 07:27;Brew've Been Served;15;CC: 5368;terça-feira, 14 ;7
14/01/2014 07:31;Brew've Been Served;5;CC: 4795;terça-feira, 14 ;7
14/01/2014 07:35;Hallowed Grounds;11;CC: 7889;terça-feira, 14 ;7
14/01/2014 07:35;Brew've Been Served;7;CC: 7354;terça-feira, 14 ;7
14/01/2014 07:37;Coffee Cameleon;10;CC: 3547;terça-feira, 14 ;7
14/01/2014 07:40;Brew've Been Served;6;CC: 9683;terça-feira, 14 ;7
14/01/2014 07:42;Hallowed Grounds;5;CC: 1310;terça-feira, 14 ;7
14/01/2014 07:44;Hallowed Grounds;17;CC: 8129;terça-feira, 14 ;7
14/01/2014 07:45;Brew've Been Served;14;CC: 4948;terça-feira, 14 ;7
14/01/2014 07:45;Hallowed Grounds;13;CC: 7108;terça-feira, 14 ;7
14/01/2014 07:45;Brew've Been Served;11;CC: 3484;terça-feira, 14 ;7
14/01/2014 07:45;Brew've Been Served;17;CC: 9405;terça-feira, 14 ;7
14/01/2014 07:48;Brew've Been Served;6;CC: 3853;terça-feira, 14 ;7
14/01/2014 07:52;Coffee Cameleon;12;CC: 2418;terça-feira, 14 ;7
14/01/2014 07:53;Coffee Cameleon;16;CC: 7253;terça-feira, 14 ;7
14/01/2014 07:53;Brew've Been Served;10;CC: 8202;terça-feira, 14 ;7
14/01/2014 07:53;Brew've Been Served;8;CC: 7384;terça-feira, 14 ;7
14/01/2014 07:53;Brew've Been Served;4;CC: 6816;terça-feira, 14 ;7
14/01/2014 07:54;Hallowed Grounds;20;CC: 1874;terça-feira, 14 ;7
14/01/2014 07:54;Hallowed Grounds;50;CC: 9617;terça-feira, 14 ;7
14/01/2014 07:56;Coffee Cameleon;8;CC: 2142;terça-feira, 14 ;7
14/01/2014 07:58;Brew've Been Served;12;CC: 7819;terça-feira, 14 ;7
14/01/2014 08:03;Brew've Been Served;3;CC: 1286;terça-feira, 14 ;8
14/01/2014 08:07;Brew've Been Served;16;CC: 5407;terça-feira, 14 ;8
14/01/2014 08:12;Hallowed Grounds;40;CC: 3492;terça-feira, 14 ;8
14/01/2014 08:12;Hallowed Grounds;11;CC: 2681;terça-feira, 14 ;8
14/01/2014 08:13;Brew've Been Served;12;CC: 8411;terça-feira, 14 ;8
14/01/2014 08:13;Brew've Been Served;12;CC: 6901;terça-feira, 14 ;8
14/01/2014 08:16;Hallowed Grounds;6;CC: 6691;terça-feira, 14 ;8
14/01/2014 08:20;Kronos Mart;59;CC: 6899;terça-feira, 14 ;8
14/01/2014 09:34;Carlyle Chemical Inc.;3631;CC: 7792;terça-feira, 14 ;9
14/01/2014 10:03;Nationwide Refinery;966;CC: 9735;terça-feira, 14 ;10
14/01/2014 11:01;Stewart and Sons Fabrication;600;CC: 3506;terça-feira, 14 ;11
14/01/2014 11:45;Nationwide Refinery;571;CC: 7792;terça-feira, 14 ;11
14/01/2014 11:55;Stewart and Sons Fabrication;279;CC: 9735;terça-feira, 14 ;11
14/01/2014 12:00;Coffee Shack;4;CC: 7117;terça-feira, 14 ;12
14/01/2014 12:00;Bean There Done That;7;CC: 1415;terça-feira, 14 ;12
14/01/2014 12:00;Bean There Done That;19;CC: 9635;terça-feira, 14 ;12
14/01/2014 12:00;Brewed Awakenings;17;CC: 7688;terça-feira, 14 ;12
14/01/2014 12:00;Brewed Awakenings;8;CC: 2540;terça-feira, 14 ;12
14/01/2014 12:00;Bean There Done That;15;CC: 1877;terça-feira, 14 ;12
14/01/2014 12:00;Brewed Awakenings;11;CC: 8332;terça-feira, 14 ;12
14/01/2014 12:00;Bean There Done That;68;CC: 1321;terça-feira, 14 ;12
14/01/2014 12:00;Bean There Done That;6;CC: 6895;terça-feira, 14 ;12
14/01/2014 12:00;Jack's Magical Beans;63;CC: 9241;terça-feira, 14 ;12
14/01/2014 12:00;Jack's Magical Beans;96;CC: 8156;terça-feira, 14 ;12
14/01/2014 12:30;Abila Airport;228;CC: 8642;terça-feira, 14 ;12
14/01/2014 13:00;Nationwide Refinery;1341;CC: 3506;terça-feira, 14 ;13
14/01/2014 13:06;Abila Airport;3379;CC: 2276;terça-feira, 14 ;13
14/01/2014 13:14;Katerina’s Café;29;CC: 8156;terça-feira, 14 ;13
14/01/2014 13:17;Hippokampos;36;CC: 7253;terça-feira, 14 ;13
14/01/2014 13:17;Chostus Hotel;110;CC: 2540;terça-feira, 14 ;13
14/01/2014 13:21;Katerina’s Café;34;CC: 7792;terça-feira, 14 ;13
14/01/2014 13:21;Chostus Hotel;113;CC: 9683;terça-feira, 14 ;13
14/01/2014 13:22;Katerina’s Café;10;CC: 6895;terça-feira, 14 ;13
14/01/2014 13:24;Kalami Kafenion;17;CC: 9635;terça-feira, 14 ;13
14/01/2014 13:24;Kalami Kafenion;15;CC: 8332;terça-feira, 14 ;13
14/01/2014 13:25;Hippokampos;24;CC: 7688;terça-feira, 14 ;13
14/01/2014 13:32;Gelatogalore;27;CC: 7384;terça-feira, 14 ;13
14/01/2014 13:32;Gelatogalore;33;CC: 2142;terça-feira, 14 ;13
14/01/2014 13:32;Katerina’s Café;21;CC: 7354;terça-feira, 14 ;13
14/01/2014 13:33;Gelatogalore;39;CC: 2463;terça-feira, 14 ;13
14/01/2014 13:34;Katerina’s Café;29;CC: 4795;terça-feira, 14 ;13
14/01/2014 13:35;Abila Zacharo;31;CC: 8411;terça-feira, 14 ;13
14/01/2014 13:35;Abila Zacharo;15;CC: 9405;terça-feira, 14 ;13
14/01/2014 13:36;Guy's Gyros;13;CC: 1415;terça-feira, 14 ;13
14/01/2014 13:37;Hippokampos;19;CC: 3853;terça-feira, 14 ;13
14/01/2014 13:37;Abila Zacharo;10;CC: 1310;terça-feira, 14 ;13
14/01/2014 13:38;Abila Zacharo;8;CC: 6816;terça-feira, 14 ;13
14/01/2014 13:40;Ouzeri Elian;107;CC: 3484;terça-feira, 14 ;13
14/01/2014 13:40;Kalami Kafenion;33;CC: 5407;terça-feira, 14 ;13
14/01/2014 13:41;Ouzeri Elian;80;CC: 6899;terça-feira, 14 ;13
14/01/2014 13:41;Katerina’s Café;75;CC: 3547;terça-feira, 14 ;13
14/01/2014 13:42;Hippokampos;99;CC: 7889;terça-feira, 14 ;13
14/01/2014 13:42;Kalami Kafenion;23;CC: 3492;terça-feira, 14 ;13
14/01/2014 13:43;Katerina’s Café;32;CC: 6691;terça-feira, 14 ;13
14/01/2014 13:44;Guy's Gyros;16;CC: 1874;terça-feira, 14 ;13
14/01/2014 13:49;Gelatogalore;71;CC: 1877;terça-feira, 14 ;13
14/01/2014 13:49;Guy's Gyros;38;CC: 9617;terça-feira, 14 ;13
14/01/2014 13:50;Kalami Kafenion;28;CC: 4948;terça-feira, 14 ;13
14/01/2014 13:51;Kalami Kafenion;15;CC: 1321;terça-feira, 14 ;13
14/01/2014 13:51;Ouzeri Elian;62;CC: 7108;terça-feira, 14 ;13
14/01/2014 13:53;Ouzeri Elian;34;CC: 2681;terça-feira, 14 ;13
14/01/2014 13:57;Gelatogalore;36;CC: 5368;terça-feira, 14 ;13
14/01/2014 13:57;Hippokampos;17;CC: 6901;terça-feira, 14 ;13
14/01/2014 13:58;Katerina’s Café;34;CC: 7819;terça-feira, 14 ;13
14/01/2014 13:59;Guy's Gyros;50;CC: 1286;terça-feira, 14 ;13
14/01/2014 14:01;Ouzeri Elian;20;CC: 7117;terça-feira, 14 ;14
14/01/2014 14:03;Gelatogalore;102;CC: 8129;terça-feira, 14 ;14
14/01/2014 14:03;Abila Zacharo;25;CC: 4434;terça-feira, 14 ;14
14/01/2014 14:13;Abila Scrapyard;4277;CC: 2276;terça-feira, 14 ;14
14/01/2014 14:16;Hippokampos;17;CC: 8202;terça-feira, 14 ;14
14/01/2014 14:21;Carlyle Chemical Inc.;855;CC: 7792;terça-feira, 14 ;14
14/01/2014 15:32;Abila Airport;4918;CC: 8642;terça-feira, 14 ;15
14/01/2014 15:49;Octavio's Office Supplies;132;CC: 6816;terça-feira, 14 ;15
14/01/2014 16:16;Carlyle Chemical Inc.;3471;CC: 7792;terça-feira, 14 ;16
14/01/2014 16:28;Nationwide Refinery;4430;CC: 2276;terça-feira, 14 ;16
14/01/2014 19:44;Hippokampos;40;CC: 1415;terça-feira, 14 ;19
14/01/2014 19:59;Guy's Gyros;94;CC: 7108;terça-feira, 14 ;19
14/01/2014 20:01;Guy's Gyros;24;CC: 4795;terça-feira, 14 ;20
14/01/2014 20:05;Albert's Fine Clothing;51;CC: 3484;terça-feira, 14 ;20
14/01/2014 20:09;Katerina’s Café;92;CC: 7889;terça-feira, 14 ;20
14/01/2014 20:15;Katerina’s Café;28;CC: 8129;terça-feira, 14 ;20
14/01/2014 20:15;Guy's Gyros;18;CC: 6816;terça-feira, 14 ;20
14/01/2014 20:17;Guy's Gyros;35;CC: 5368;terça-feira, 14 ;20
14/01/2014 20:17;Katerina’s Café;37;CC: 3547;terça-feira, 14 ;20
